name,Region,Last Update,Confirmed,Deaths,Recovered
Utah,USA,2020-03-13 02:00:00,5,0,0
Kansas,USA,2020-03-13 02:00:00,5,1,0
Connecticut,USA,2020-03-13 02:00:00,5,0,0
Ohio,USA,2020-03-12 14:00:00,5,0,0
Delaware,USA,2020-03-12 17:00:00,4,0,0
Others (repatriated from Wuhan),USA,2020-03-11 02:00:00,3,0,0
Oklahoma,USA,2020-03-13 02:00:00,3,0,0
Hawaii,USA,2020-03-09 11:30:00,2,0,0
Missouri,USA,2020-03-13 02:00:00,2,0,0
Vermont,USA,2020-03-12 02:00:00,2,0,0
Mississippi,USA,2020-03-12 02:00:00,1,0,0
Wyoming,USA,2020-03-12 02:00:00,1,0,0
North Dakota,USA,2020-03-12 02:00:00,1,0,0
Montana,USA,2020-03-11 18:00:00,1,0,0
Maine,USA,2020-03-12 17:20:00,1,0,0
Alaska,USA,2020-03-13 02:00:00,1,0,0
USA (Aggregate Recovered),USA,2020-04-02 03:00:00,0,0,8672
New York,USA,2020-04-02 03:00:00,84046,2220,0
New Jersey,USA,2020-04-02 03:00:00,22255,355,0
California,USA,2020-04-02 03:00:00,9907,216,0
Michigan,USA,2020-04-02 03:00:00,9334,337,0
Florida,USA,2020-04-02 03:00:00,7773,101,0
Massachusetts,USA,2020-04-02 03:00:00,7738,122,0
Illinois,USA,2020-04-02 03:00:00,6980,146,0
Louisiana,USA,2020-04-02 03:00:00,6424,273,0
Pennsylvania,USA,2020-04-02 03:00:00,6063,74,0
Washington,USA,2020-04-02 03:00:00,5984,254,0
Georgia,USA,2020-04-02 03:00:00,4748,154,0
Texas,USA,2020-04-02 03:00:00,4607,68,0
Connecticut,USA,2020-04-02 03:00:00,3557,85,0
Colorado,USA,2020-04-02 03:00:00,3342,80,0
Tennessee,USA,2020-04-02 03:00:00,2933,24,0
Indiana,USA,2020-04-02 03:00:00,2569,65,0
Ohio,USA,2020-04-02 03:00:00,2547,65,0
Maryland,USA,2020-04-02 03:00:00,1986,31,0
North Carolina,USA,2020-04-02 03:00:00,1768,16,0
Missouri,USA,2020-04-02 03:00:00,1672,22,0
Wisconsin,USA,2020-04-02 03:00:00,1573,28,0
Virginia,USA,2020-04-02 03:00:00,1486,35,0
Arizona,USA,2020-04-02 03:00:00,1413,29,0
Nevada,USA,2020-04-02 03:00:00,1299,32,0
South Carolina,USA,2020-04-02 03:00:00,1293,26,0
Alabama,USA,2020-04-02 03:00:00,1107,28,0
Mississippi,USA,2020-04-02 03:00:00,1073,22,0
Utah,USA,2020-04-02 03:00:00,1012,7,0
Oregon,USA,2020-04-02 03:00:00,736,19,0
Oklahoma,USA,2020-04-02 03:00:00,721,30,0
Minnesota,USA,2020-04-02 03:00:00,689,17,0
Kentucky,USA,2020-04-02 03:00:00,687,20,0
Idaho,USA,2020-04-02 03:00:00,669,9,0
Arkansas,USA,2020-04-02 03:00:00,624,10,0
District of Columbia,USA,2020-04-02 03:00:00,586,11,0
Rhode Island,USA,2020-04-02 03:00:00,566,10,0
Iowa,USA,2020-04-02 03:00:00,552,9,0
Kansas,USA,2020-04-02 03:00:00,495,10,0
New Hampshire,USA,2020-04-02 03:00:00,415,4,0
Delaware,USA,2020-04-02 03:00:00,368,11,0
New Mexico,USA,2020-04-02 03:00:00,363,6,0
Maine,USA,2020-04-02 03:00:00,344,7,0
Vermont,USA,2020-04-02 03:00:00,321,16,0
Puerto Rico,USA,2020-04-02 03:00:00,286,11,0
Hawaii,USA,2020-04-02 03:00:00,256,1,0
Montana,USA,2020-04-02 03:00:00,217,6,0
Nebraska,USA,2020-04-02 03:00:00,214,4,0
West Virginia,USA,2020-04-02 03:00:00,191,2,0
Navajo Nation,USA,2020-04-02 03:00:00,148,5,0
North Dakota,USA,2020-04-02 03:00:00,147,3,0
Alaska,USA,2020-04-02 03:00:00,143,3,0
Wyoming,USA,2020-04-02 03:00:00,137,0,0
South Dakota,USA,2020-04-02 03:00:00,129,2,0
Grand Princess,USA,2020-04-02 03:00:00,103,3,0
Guam,USA,2020-04-02 03:00:00,77,3,0
Diamond Princess,USA,2020-04-02 03:00:00,49,0,0
United States Virgin Islands,USA,2020-04-02 03:00:00,30,0,0
Northern Mariana Islands,USA,2020-04-02 03:00:00,6,1,0
Wuhan Evacuee,USA,2020-04-02 03:00:00,4,0,0
California,USA,2020-02-11 01:23:05,7,0,1
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
California,USA,2020-02-03 03:53:00,6,0,1
Illinois,USA,2020-02-03 03:43:00,2,0,0
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
Washington,USA,2020-01-22 12:00:00,1,0,0
Washington,USA,2020-01-23 12:00:00,1,0,0
New York,USA,2020-05-04 03:00:00,323232,24708,34771
New Jersey,USA,2020-05-04 03:00:00,126744,7871,730
Massachusetts,USA,2020-05-04 03:00:00,68087,4004,4710
Illinois,USA,2020-05-04 03:00:00,61499,2618,645
California,USA,2020-05-04 03:00:00,54924,2217,3684
Pennsylvania,USA,2020-05-04 03:00:00,51225,2720,916
Michigan,USA,2020-05-04 03:00:00,43801,4053,15674
Florida,USA,2020-05-04 03:00:00,36078,1379,174
Texas,USA,2020-05-04 03:00:00,31998,878,14223
Louisiana,USA,2020-05-04 03:00:00,29340,2012,17303
Connecticut,USA,2020-05-04 03:00:00,29287,2436,63
Georgia,USA,2020-05-04 03:00:00,28686,1186,340
Maryland,USA,2020-05-04 03:00:00,25462,1324,1517
Indiana,USA,2020-05-04 03:00:00,19933,1132,1559
Ohio,USA,2020-05-04 03:00:00,19914,1039,448
Virginia,USA,2020-05-04 03:00:00,18672,660,721
Colorado,USA,2020-05-04 03:00:00,16635,842,559
Washington,USA,2020-05-04 03:00:00,15761,834,1982
Tennessee,USA,2020-05-04 03:00:00,13177,210,5814
North Carolina,USA,2020-05-04 03:00:00,11770,434,1812
Rhode Island,USA,2020-05-04 03:00:00,9477,320,565
Veteran Affair,USA,2020-05-04 03:00:00,9329,538,0
Iowa,USA,2020-05-04 03:00:00,9175,184,3156
Arizona,USA,2020-05-04 03:00:00,8640,362,6
Missouri,USA,2020-05-04 03:00:00,8618,381,1959
Wisconsin,USA,2020-05-04 03:00:00,7964,339,3723
Alabama,USA,2020-05-04 03:00:00,7888,290,0
Mississippi,USA,2020-05-04 03:00:00,7550,303,3413
US Military,USA,2020-05-04 03:00:00,6962,27,2263
Minnesota,USA,2020-05-04 03:00:00,6663,418,3015
South Carolina,USA,2020-05-04 03:00:00,6626,275,3252
Nebraska,USA,2020-05-04 03:00:00,5661,78,0
Nevada,USA,2020-05-04 03:00:00,5472,259,3440
Delaware,USA,2020-05-04 03:00:00,5208,177,1640
Utah,USA,2020-05-04 03:00:00,5175,50,1952
Kansas,USA,2020-05-04 03:00:00,5156,144,981
Kentucky,USA,2020-05-04 03:00:00,5130,253,1675
District of Columbia,USA,2020-05-04 03:00:00,5016,251,666
Oklahoma,USA,2020-05-04 03:00:00,3972,238,2636
New Mexico,USA,2020-05-04 03:00:00,3850,151,832
Arkansas,USA,2020-05-04 03:00:00,3437,76,1999
Oregon,USA,2020-05-04 03:00:00,2680,109,595
South Dakota,USA,2020-05-04 03:00:00,2631,21,1799
New Hampshire,USA,2020-05-04 03:00:00,2518,86,1107
Federal Bureau of Prisons,USA,2020-05-04 03:00:00,2276,38,663
Idaho,USA,2020-05-04 03:00:00,2061,64,867
Navajo Nation,USA,2020-05-04 03:00:00,1977,62,0
Puerto Rico,USA,2020-05-04 03:00:00,1808,97,0
West Virginia,USA,2020-05-04 03:00:00,1195,48,572
North Dakota,USA,2020-05-04 03:00:00,1191,25,517
Maine,USA,2020-05-04 03:00:00,1185,57,706
Vermont,USA,2020-05-04 03:00:00,897,53,0
Hawaii,USA,2020-05-04 03:00:00,620,17,544
Wyoming,USA,2020-05-04 03:00:00,586,7,391
Montana,USA,2020-05-04 03:00:00,455,16,404
Alaska,USA,2020-05-04 03:00:00,368,9,263
Guam,USA,2020-05-04 03:00:00,145,5,128
Grand Princess,USA,2020-05-04 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-04 03:00:00,66,4,51
Diamond Princess,USA,2020-05-04 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-04 03:00:00,14,2,12
Wuhan Evacuee,USA,2020-05-04 03:00:00,4,0,0
New York,USA,2020-05-03 03:00:00,319449,24303,34486
New Jersey,USA,2020-05-03 03:00:00,123717,7742,730
Massachusetts,USA,2020-05-03 03:00:00,66263,3846,4710
Illinois,USA,2020-05-03 03:00:00,58505,2559,645
California,USA,2020-05-03 03:00:00,53655,2194,3684
Pennsylvania,USA,2020-05-03 03:00:00,50494,2695,916
Michigan,USA,2020-05-03 03:00:00,43207,4021,15659
Florida,USA,2020-05-03 03:00:00,35466,1364,174
Texas,USA,2020-05-03 03:00:00,31140,865,14129
Connecticut,USA,2020-05-03 03:00:00,29287,2436,63
Louisiana,USA,2020-05-03 03:00:00,29140,1993,17303
Georgia,USA,2020-05-03 03:00:00,28330,1177,340
Maryland,USA,2020-05-03 03:00:00,24480,1278,1517
Ohio,USA,2020-05-03 03:00:00,19335,1022,448
Indiana,USA,2020-05-03 03:00:00,19295,1115,1559
Virginia,USA,2020-05-03 03:00:00,17738,617,721
Colorado,USA,2020-05-03 03:00:00,16225,832,559
Washington,USA,2020-05-03 03:00:00,15521,832,1982
Tennessee,USA,2020-05-03 03:00:00,12661,209,5718
North Carolina,USA,2020-05-03 03:00:00,11588,431,1812
Rhode Island,USA,2020-05-03 03:00:00,9289,296,531
Veteran Affair,USA,2020-05-03 03:00:00,9239,528,0
Iowa,USA,2020-05-03 03:00:00,8643,175,3156
Arizona,USA,2020-05-03 03:00:00,8364,330,6
Missouri,USA,2020-05-03 03:00:00,8356,376,1956
Wisconsin,USA,2020-05-03 03:00:00,7660,334,3698
Alabama,USA,2020-05-03 03:00:00,7611,288,0
Mississippi,USA,2020-05-03 03:00:00,7441,291,3413
US Military,USA,2020-05-03 03:00:00,6962,27,2263
South Carolina,USA,2020-05-03 03:00:00,6489,267,3252
Minnesota,USA,2020-05-03 03:00:00,6232,394,2397
Nevada,USA,2020-05-03 03:00:00,5389,255,3320
Nebraska,USA,2020-05-03 03:00:00,5317,73,0
Delaware,USA,2020-05-03 03:00:00,5038,168,1546
Utah,USA,2020-05-03 03:00:00,4985,49,1952
Kansas,USA,2020-05-03 03:00:00,4885,142,944
Kentucky,USA,2020-05-03 03:00:00,4879,248,1675
District of Columbia,USA,2020-05-03 03:00:00,4797,240,666
Oklahoma,USA,2020-05-03 03:00:00,3851,238,2556
New Mexico,USA,2020-05-03 03:00:00,3732,138,760
Arkansas,USA,2020-05-03 03:00:00,3372,72,1987
Oregon,USA,2020-05-03 03:00:00,2635,109,595
South Dakota,USA,2020-05-03 03:00:00,2588,21,1760
New Hampshire,USA,2020-05-03 03:00:00,2429,84,1017
Federal Bureau of Prisons,USA,2020-05-03 03:00:00,2268,37,662
Idaho,USA,2020-05-03 03:00:00,2061,64,867
Navajo Nation,USA,2020-05-03 03:00:00,1977,62,0
Puerto Rico,USA,2020-05-03 03:00:00,1757,95,0
West Virginia,USA,2020-05-03 03:00:00,1185,48,572
Maine,USA,2020-05-03 03:00:00,1153,56,689
North Dakota,USA,2020-05-03 03:00:00,1153,24,510
Vermont,USA,2020-05-03 03:00:00,886,51,0
Hawaii,USA,2020-05-03 03:00:00,620,16,541
Wyoming,USA,2020-05-03 03:00:00,579,7,391
Montana,USA,2020-05-03 03:00:00,455,16,404
Alaska,USA,2020-05-03 03:00:00,365,9,261
Guam,USA,2020-05-03 03:00:00,145,5,128
Grand Princess,USA,2020-05-03 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-03 03:00:00,66,4,51
Diamond Princess,USA,2020-05-03 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-03 03:00:00,14,2,12
Wuhan Evacuee,USA,2020-05-03 03:00:00,4,0,0
New York,USA,2020-03-20 03:00:00,5712,38,0
Washington,USA,2020-03-20 03:00:00,1377,74,1
California,USA,2020-03-20 03:00:00,1041,19,6
New Jersey,USA,2020-03-20 03:00:00,742,9,1
Florida,USA,2020-03-20 03:00:00,432,9,0
Illinois,USA,2020-03-20 03:00:00,423,4,2
Louisiana,USA,2020-03-20 03:00:00,392,10,0
Michigan,USA,2020-03-20 03:00:00,334,3,0
Massachusetts,USA,2020-03-20 03:00:00,328,0,1
Texas,USA,2020-03-20 03:00:00,321,5,0
Georgia,USA,2020-03-20 03:00:00,288,10,0
Colorado,USA,2020-03-20 03:00:00,277,4,0
Pennsylvania,USA,2020-03-20 03:00:00,206,1,0
Wisconsin,USA,2020-03-20 03:00:00,160,2,1
Connecticut,USA,2020-03-20 03:00:00,159,3,0
Tennessee,USA,2020-03-20 03:00:00,155,0,0
North Carolina,USA,2020-03-20 03:00:00,139,0,0
Ohio,USA,2020-03-20 03:00:00,120,1,0
Maryland,USA,2020-03-20 03:00:00,107,1,3
Virginia,USA,2020-03-20 03:00:00,104,2,0
Nevada,USA,2020-03-20 03:00:00,95,1,0
Minnesota,USA,2020-03-20 03:00:00,89,0,0
Oregon,USA,2020-03-20 03:00:00,88,3,0
South Carolina,USA,2020-03-20 03:00:00,81,1,0
Alabama,USA,2020-03-20 03:00:00,78,0,0
Utah,USA,2020-03-20 03:00:00,78,0,0
District of Columbia,USA,2020-03-20 03:00:00,71,0,0
Arkansas,USA,2020-03-20 03:00:00,62,0,0
Indiana,USA,2020-03-20 03:00:00,61,2,0
Diamond Princess,USA,2020-03-20 03:00:00,49,0,0
Arizona,USA,2020-03-20 03:00:00,53,0,1
Maine,USA,2020-03-20 03:00:00,52,0,0
Mississippi,USA,2020-03-20 03:00:00,52,1,0
Kentucky,USA,2020-03-20 03:00:00,50,2,1
Oklahoma,USA,2020-03-20 03:00:00,44,1,0
Iowa,USA,2020-03-20 03:00:00,44,0,0
Rhode Island,USA,2020-03-20 03:00:00,44,0,0
New Hampshire,USA,2020-03-20 03:00:00,44,0,0
Missouri,USA,2020-03-20 03:00:00,41,1,0
Kansas,USA,2020-03-20 03:00:00,36,1,0
New Mexico,USA,2020-03-20 03:00:00,35,0,0
Nebraska,USA,2020-03-20 03:00:00,32,0,0
Delaware,USA,2020-03-20 03:00:00,30,0,0
Hawaii,USA,2020-03-20 03:00:00,26,0,0
Idaho,USA,2020-03-20 03:00:00,23,0,0
Grand Princess,USA,2020-03-20 03:00:00,23,1,0
Vermont,USA,2020-03-20 03:00:00,22,2,0
North Dakota,USA,2020-03-20 03:00:00,19,0,0
Wyoming,USA,2020-03-20 03:00:00,18,0,0
Montana,USA,2020-03-20 03:00:00,15,0,0
South Dakota,USA,2020-03-20 03:00:00,14,1,0
Guam,USA,2020-03-20 03:00:00,12,0,0
Alaska,USA,2020-03-20 03:00:00,12,0,0
Puerto Rico,USA,2020-03-20 03:00:00,5,0,0
West Virginia,USA,2020-03-20 03:00:00,5,0,0
United States Virgin Islands,USA,2020-03-20 03:00:00,3,0,0
Wuhan Evacuee,USA,2020-03-20 03:00:00,3,0,0
New York,USA,2020-03-19 03:00:00,3086,20,0
Washington,USA,2020-03-19 03:00:00,1187,68,1
California,USA,2020-03-19 03:00:00,864,17,6
New Jersey,USA,2020-03-19 03:00:00,427,5,1
Florida,USA,2020-03-19 03:00:00,328,8,0
Illinois,USA,2020-03-19 03:00:00,290,1,2
Louisiana,USA,2020-03-19 03:00:00,280,8,0
Massachusetts,USA,2020-03-19 03:00:00,256,0,1
Texas,USA,2020-03-19 03:00:00,223,3,0
Colorado,USA,2020-03-19 03:00:00,221,2,0
Georgia,USA,2020-03-19 03:00:00,197,4,0
Pennsylvania,USA,2020-03-19 03:00:00,157,1,0
Michigan,USA,2020-03-19 03:00:00,119,1,0
Wisconsin,USA,2020-03-19 03:00:00,114,0,1
Tennessee,USA,2020-03-19 03:00:00,100,0,0
Connecticut,USA,2020-03-19 03:00:00,97,1,0
North Carolina,USA,2020-03-19 03:00:00,92,0,0
Ohio,USA,2020-03-19 03:00:00,89,0,0
Maryland,USA,2020-03-19 03:00:00,85,1,3
Nevada,USA,2020-03-19 03:00:00,84,1,0
Virginia,USA,2020-03-19 03:00:00,79,2,0
Minnesota,USA,2020-03-19 03:00:00,76,0,0
Oregon,USA,2020-03-19 03:00:00,75,3,0
Utah,USA,2020-03-19 03:00:00,66,0,0
South Carolina,USA,2020-03-19 03:00:00,60,1,0
Alabama,USA,2020-03-19 03:00:00,52,0,0
Diamond Princess,USA,2020-03-19 03:00:00,47,0,0
Maine,USA,2020-03-19 03:00:00,42,0,0
District of Columbia,USA,2020-03-19 03:00:00,40,0,0
New Hampshire,USA,2020-03-19 03:00:00,39,0,0
Indiana,USA,2020-03-19 03:00:00,39,2,0
Iowa,USA,2020-03-19 03:00:00,39,0,0
Arkansas,USA,2020-03-19 03:00:00,37,0,0
Kentucky,USA,2020-03-19 03:00:00,35,1,1
Mississippi,USA,2020-03-19 03:00:00,34,0,0
Rhode Island,USA,2020-03-19 03:00:00,33,0,0
Oklahoma,USA,2020-03-19 03:00:00,31,0,0
Nebraska,USA,2020-03-19 03:00:00,29,0,0
Arizona,USA,2020-03-19 03:00:00,29,0,1
New Mexico,USA,2020-03-19 03:00:00,28,0,0
Delaware,USA,2020-03-19 03:00:00,26,0,0
Missouri,USA,2020-03-19 03:00:00,24,1,0
Kansas,USA,2020-03-19 03:00:00,22,1,0
Grand Princess,USA,2020-03-19 03:00:00,22,0,0
Vermont,USA,2020-03-19 03:00:00,19,0,0
Wyoming,USA,2020-03-19 03:00:00,18,0,0
Hawaii,USA,2020-03-19 03:00:00,16,0,0
South Dakota,USA,2020-03-19 03:00:00,11,1,0
Montana,USA,2020-03-19 03:00:00,11,0,0
Idaho,USA,2020-03-19 03:00:00,11,0,0
Alaska,USA,2020-03-19 03:00:00,9,0,0
North Dakota,USA,2020-03-19 03:00:00,7,0,0
Puerto Rico,USA,2020-03-19 03:00:00,5,0,0
Guam,USA,2020-03-19 03:00:00,5,0,0
Wuhan Evacuee,USA,2020-03-19 03:00:00,3,0,0
United States Virgin Islands,USA,2020-03-19 03:00:00,2,0,0
West Virginia,USA,2020-03-19 03:00:00,2,0,0
California,USA,2020-02-22 03:00:00,10,0,2
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-25 21:00:00,1,0,1
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
California,USA,2020-02-22 03:00:00,10,0,2
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
New York,USA,2020-05-10 03:00:00,339781,26612,36980
New Jersey,USA,2020-05-10 03:00:00,137397,9116,730
Massachusetts,USA,2020-05-10 03:00:00,76743,4840,7948
Illinois,USA,2020-05-10 03:00:00,76085,3349,887
California,USA,2020-05-10 03:00:00,66558,2687,7559
Pennsylvania,USA,2020-05-10 03:00:00,58560,3779,1120
Michigan,USA,2020-05-10 03:00:00,46815,4530,22686
Florida,USA,2020-05-10 03:00:00,40001,1715,174
Texas,USA,2020-05-10 03:00:00,38394,1066,20175
Connecticut,USA,2020-05-10 03:00:00,32984,2932,63
Georgia,USA,2020-05-10 03:00:00,32588,1403,340
Maryland,USA,2020-05-10 03:00:00,31534,1614,2159
Louisiana,USA,2020-05-10 03:00:00,31417,2267,20316
Indiana,USA,2020-05-10 03:00:00,23732,1490,1691
Ohio,USA,2020-05-10 03:00:00,23697,1331,832
Virginia,USA,2020-05-10 03:00:00,23196,827,3124
Colorado,USA,2020-05-10 03:00:00,19387,967,567
Washington,USA,2020-05-10 03:00:00,17203,920,2106
Tennessee,USA,2020-05-10 03:00:00,14768,242,7374
North Carolina,USA,2020-05-10 03:00:00,14478,551,2138
Iowa,USA,2020-05-10 03:00:00,11671,252,5011
Rhode Island,USA,2020-05-10 03:00:00,10989,418,772
Arizona,USA,2020-05-10 03:00:00,10960,532,6
Veteran Affair,USA,2020-05-10 03:00:00,10884,850,0
Minnesota,USA,2020-05-10 03:00:00,10790,558,6322
Wisconsin,USA,2020-05-10 03:00:00,9939,398,4875
Missouri,USA,2020-05-10 03:00:00,9902,493,2523
Alabama,USA,2020-05-10 03:00:00,9668,390,0
Mississippi,USA,2020-05-10 03:00:00,9378,421,4421
Nebraska,USA,2020-05-10 03:00:00,8093,90,0
US Military,USA,2020-05-10 03:00:00,7826,27,3156
South Carolina,USA,2020-05-10 03:00:00,7531,330,3252
Kansas,USA,2020-05-10 03:00:00,6829,174,1483
Kentucky,USA,2020-05-10 03:00:00,6440,304,1675
Delaware,USA,2020-05-10 03:00:00,6277,221,2450
Nevada,USA,2020-05-10 03:00:00,6049,306,4559
Utah,USA,2020-05-10 03:00:00,6103,66,1952
District of Columbia,USA,2020-05-10 03:00:00,6102,311,879
New Mexico,USA,2020-05-10 03:00:00,4778,191,1268
Oklahoma,USA,2020-05-10 03:00:00,4490,270,3156
Arkansas,USA,2020-05-10 03:00:00,3747,88,2968
Federal Bureau of Prisons,USA,2020-05-10 03:00:00,3695,46,903
South Dakota,USA,2020-05-10 03:00:00,3393,34,2125
Oregon,USA,2020-05-10 03:00:00,3160,127,1125
New Hampshire,USA,2020-05-10 03:00:00,3011,131,1228
Navajo Nation,USA,2020-05-10 03:00:00,2973,98,0
Idaho,USA,2020-05-10 03:00:00,2205,67,1442
Puerto Rico,USA,2020-05-10 03:00:00,2173,108,0
North Dakota,USA,2020-05-10 03:00:00,1464,35,762
Maine,USA,2020-05-10 03:00:00,1408,64,857
West Virginia,USA,2020-05-10 03:00:00,1323,52,667
Vermont,USA,2020-05-10 03:00:00,921,53,737
Wyoming,USA,2020-05-10 03:00:00,653,7,443
Hawaii,USA,2020-05-10 03:00:00,631,17,567
Montana,USA,2020-05-10 03:00:00,458,16,422
Alaska,USA,2020-05-10 03:00:00,378,10,318
Guam,USA,2020-05-10 03:00:00,151,5,128
Grand Princess,USA,2020-05-10 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-10 03:00:00,68,4,57
Diamond Princess,USA,2020-05-10 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-10 03:00:00,16,2,12
Wuhan Evacuee,USA,2020-05-10 03:00:00,4,0,0
New York,USA,2020-05-09 03:00:00,336745,26383,36384
New Jersey,USA,2020-05-09 03:00:00,135840,8960,730
Massachusetts,USA,2020-05-09 03:00:00,75333,4702,7701
Illinois,USA,2020-05-09 03:00:00,73760,3241,732
California,USA,2020-05-09 03:00:00,63779,2613,4423
Pennsylvania,USA,2020-05-09 03:00:00,57371,3715,1110
Michigan,USA,2020-05-09 03:00:00,46386,4399,15696
Florida,USA,2020-05-09 03:00:00,39199,1669,174
Texas,USA,2020-05-09 03:00:00,37246,1025,15037
Connecticut,USA,2020-05-09 03:00:00,32411,2874,63
Georgia,USA,2020-05-09 03:00:00,32181,1400,340
Louisiana,USA,2020-05-09 03:00:00,30855,2227,20316
Maryland,USA,2020-05-09 03:00:00,30485,1560,2041
Indiana,USA,2020-05-09 03:00:00,23146,1447,1559
Ohio,USA,2020-05-09 03:00:00,23016,1306,448
Virginia,USA,2020-05-09 03:00:00,22342,812,2997
Colorado,USA,2020-05-09 03:00:00,18827,960,567
Washington,USA,2020-05-09 03:00:00,17065,909,2106
Tennessee,USA,2020-05-09 03:00:00,14441,242,7017
North Carolina,USA,2020-05-09 03:00:00,14006,530,1802
Iowa,USA,2020-05-09 03:00:00,11457,243,4685
Veteran Affair,USA,2020-05-09 03:00:00,10825,834,0
Rhode Island,USA,2020-05-09 03:00:00,10779,399,730
Arizona,USA,2020-05-09 03:00:00,10526,517,6
Minnesota,USA,2020-05-09 03:00:00,10088,534,5697
Missouri,USA,2020-05-09 03:00:00,9733,483,2270
Wisconsin,USA,2020-05-09 03:00:00,9590,384,4694
Alabama,USA,2020-05-09 03:00:00,9385,383,0
Mississippi,USA,2020-05-09 03:00:00,9090,409,4421
US Military,USA,2020-05-09 03:00:00,7826,27,3156
Nebraska,USA,2020-05-09 03:00:00,7694,90,0
South Carolina,USA,2020-05-09 03:00:00,7367,320,3252
Kansas,USA,2020-05-09 03:00:00,6667,168,1461
Kentucky,USA,2020-05-09 03:00:00,6288,298,1675
Delaware,USA,2020-05-09 03:00:00,6111,213,4398
Nevada,USA,2020-05-09 03:00:00,5920,294,4362
Utah,USA,2020-05-09 03:00:00,5919,61,1952
District of Columbia,USA,2020-05-09 03:00:00,5899,304,825
New Mexico,USA,2020-05-09 03:00:00,4673,181,1189
Oklahoma,USA,2020-05-09 03:00:00,4424,266,3066
Arkansas,USA,2020-05-09 03:00:00,3747,88,2968
Federal Bureau of Prisons,USA,2020-05-09 03:00:00,3447,45,898
South Dakota,USA,2020-05-09 03:00:00,3145,31,2069
Oregon,USA,2020-05-09 03:00:00,3068,124,1125
New Hampshire,USA,2020-05-09 03:00:00,2947,121,1210
Navajo Nation,USA,2020-05-09 03:00:00,2757,88,0
Idaho,USA,2020-05-09 03:00:00,2178,67,867
Puerto Rico,USA,2020-05-09 03:00:00,2156,107,0
North Dakota,USA,2020-05-09 03:00:00,1425,33,714
Maine,USA,2020-05-09 03:00:00,1374,63,836
West Virginia,USA,2020-05-09 03:00:00,1323,52,667
Vermont,USA,2020-05-09 03:00:00,919,53,737
Wyoming,USA,2020-05-09 03:00:00,644,7,438
Hawaii,USA,2020-05-09 03:00:00,629,17,566
Montana,USA,2020-05-09 03:00:00,458,16,420
Alaska,USA,2020-05-09 03:00:00,377,10,305
Guam,USA,2020-05-09 03:00:00,151,5,128
Grand Princess,USA,2020-05-09 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-09 03:00:00,68,4,57
Diamond Princess,USA,2020-05-09 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-09 03:00:00,15,2,12
Wuhan Evacuee,USA,2020-05-09 03:00:00,4,0,0
USA (Aggregate Recovered),USA,2020-03-28 03:00:00,0,0,894
New York,USA,2020-03-28 03:00:00,46094,605,0
New Jersey,USA,2020-03-28 03:00:00,8825,108,0
California,USA,2020-03-28 03:00:00,4885,102,0
Washington,USA,2020-03-28 03:00:00,3726,175,0
Michigan,USA,2020-03-28 03:00:00,3657,92,0
Massachusetts,USA,2020-03-28 03:00:00,3240,35,0
Florida,USA,2020-03-28 03:00:00,3198,46,0
Illinois,USA,2020-03-28 03:00:00,3029,34,0
Louisiana,USA,2020-03-28 03:00:00,2746,119,0
Pennsylvania,USA,2020-03-28 03:00:00,2345,23,0
Georgia,USA,2020-03-28 03:00:00,2198,65,0
Texas,USA,2020-03-28 03:00:00,2009,26,0
Colorado,USA,2020-03-28 03:00:00,1740,31,0
Tennessee,USA,2020-03-28 03:00:00,1321,6,0
Connecticut,USA,2020-03-28 03:00:00,1291,27,0
Ohio,USA,2020-03-28 03:00:00,1139,19,0
Indiana,USA,2020-03-28 03:00:00,981,25,0
North Carolina,USA,2020-03-28 03:00:00,944,5,0
Wisconsin,USA,2020-03-28 03:00:00,926,14,0
Maryland,USA,2020-03-28 03:00:00,781,5,0
Missouri,USA,2020-03-28 03:00:00,709,9,0
Arizona,USA,2020-03-28 03:00:00,665,13,0
